branch,modelo,pergunta,resposta_esperada,resposta_gerada,tempo_retrieval_s,tempo_llm_s,tokens_entrada,tokens_saida,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
llama3,llama3,Quem tem direito a solicitar a isenção do pagamento da taxa de inscrição?,"Têm direito à isenção os candidatos com renda familiar bruta mensal de até 1 salário mínimo per capita (R$ 1.412,00) que estejam regularmente registrados no CadÚnico como baixa renda.","Poderão solicitar isenção da taxa de inscrição pessoas cadastradas no CadÚnico como pertencente a família de baixa renda. Família de baixa renda é a que recebe até 1 salário mínimo por pessoa (R$ 1.518,00) por mês. Além disso, o cadastro da família no CadÚnico precisa estar atualizado nos últimos 2 ",0.04,21.671,1521,94,1.0,0.9324870402431086,0.9999999999,1.0,0.5649836307520603
llama3,llama3,O cadastro do CadÚnico precisa ter alguma atualização recente?,Sim. O cadastro do candidato no CadÚnico deve estar obrigatoriamente atualizado nos últimos 2 anos.,"Sim, segundo os documentos, o cadastro do CadÚnico precisa estar atualizado nos últimos 2 anos. Isso é mencionado em vários pontos dos documentos, incluindo os itens 7.8, 9.3 e 18.3.",0.037,22.749,1722,57,1.0,0.9543501118244064,0.9999999999,1.0,0.4898695957060153
llama3,llama3,Onde realizo a solicitação de isenção de taxa?,"A solicitação deve ser realizada exclusivamente via internet, na página de ingressos do IFRS (ingresso.ifrs.edu.br).","A pessoa que deseja realizar a solicitação de isenção da taxa de inscrição pode acessar o endereço https://cadunico.dataprev.gov.br e clicar no botão onde diz: “Entrar com o gov.br”. Após realizar o login (acesso), utilizar a opção “Consulta ao Formulário” e gerar o Extrato de Consulta Completa. Em ",0.037,23.574,1479,144,1.0,0.9160251778238102,0.9999999999,1.0,0.6216989289790293
llama3,llama3,A isenção pode ser solicitada por mais de um membro do mesmo núcleo familiar?,"Sim. A isenção é um benefício de caráter estritamente individual, e cada integrante da mesma família que deseja concorrer deve fazer a sua própria solicitação.","Sim, a resposta está no contexto. Segundo o item 2.1 e 3.6, ""Se mais de uma pessoa de uma mesma família fizer a inscrição no processo seletivo, cada uma deverá solicitar o não pagamento da taxa de inscrição.""",0.037,20.374,1486,62,0.3333333333333333,0.8958509220088616,0.9999999999,1.0,0.725850006921027
llama3,llama3,"Se minha isenção de taxa for aprovada (deferida), já estou inscrito no Processo Seletivo?","Não. O candidato que teve a isenção aceita deve, obrigatoriamente, entrar no sistema e realizar a inscrição no curso desejado para gerar o comprovante de isento.","Sim, se sua solicitação de isenção da taxa de inscrição for aprovada (deferida), você já está inscrito no Processo Seletivo, pois o edital menciona que ""quem solicitou a isenção da taxa de inscrição deverá realizar a inscrição"" e isso ocorrerá após a publicação do resultado final.",0.038,21.253,1539,80,0.3333333333333333,0.9344559782716684,0.9999999999,1.0,0.2222843865023886
llama3,llama3,O IFRS pode solicitar documentos de comprovação de renda para quem foi isento?,"Sim. O IFRS pode conferir e auditar as informações prestadas, e o candidato que prestar declarações falsas está sujeito a responder legalmente e ser eliminado do processo.",Não encontrei essa informação nos documentos.,0.038,18.405,1499,11,0.5,0.0,0.9999999999,1.0,0.1958424562563209
llama3,llama3,Qual o sistema utilizado para o ingresso nos cursos técnicos integrados de Ibirubá?,O sistema de ingresso para os cursos técnicos integrados em Ibirubá é realizado por meio de Exame de Seleção (prova objetiva presencial).,Não encontrei essa informação nos documentos.,0.037,20.956,1725,11,1.0,0.0,0.9999999999,1.0,0.2012983412280953
llama3,llama3,Como são distribuídas as vagas para os cursos técnicos subsequentes de Ibirubá?,As vagas da modalidade subsequente são preenchidas por meio de Sorteio Público ou classificação pela nota do ENEM.,A descrição da tabela encontra-se ao final da mesma.,0.036,21.513,1745,14,1.0,0.0,0.9999999999,1.0,0.2080820005427756
llama3,llama3,Quais os meios para ingressar em um curso de graduação superior em Ibirubá?,Os ingressos para os cursos superiores de graduação em Ibirubá ocorrem via Exame de Seleção (prova com redação) ou utilizando a nota do ENEM.,Não encontrei essa informação nos documentos.,0.036,20.362,1680,11,0.0,0.0,0.9999999999,1.0,0.2016859459805803
llama3,llama3,"Se eu escolher o ENEM para a graduação, posso usar notas de ""treineiro""?","Não. As notas do ENEM obtidas na condição de ""treineiro"" não são validadas para a classificação de vagas.",Não encontrei essa informação nos documentos.,0.039,19.336,1570,11,0.0,0.0,0.9999999999,1.0,0.2014276403926601
llama3,llama3,O que fazer se eu precisar de acessibilidade ou condições especiais no dia da prova?,O candidato deve indicar sua necessidade no Formulário de Solicitação de Condição Especial (Anexo II/IV/V) disponível no sistema no momento da inscrição.,"De acordo com o contexto fornecido, se você precisar de acessibilidade ou condições especiais no dia da prova, você pode solicitar atendimento especial listado na seção 9.5. A/O candidata/candidato inscrito deverá comparecer ao local de provas 1h (uma hora) antes do horário previsto para o início da",0.036,28.438,1583,242,0.7,0.0,0.9999999999,0.0,0.2140066997354806
llama3,llama3,Quais apoios especiais podem ser solicitados para o dia da avaliação?,"Podem ser solicitados auxílios como tempo adicional de prova, apoio de ledores ou transcritores, salas de fácil acesso e atendimento específico para lactantes.","Aqui estão os apoios especiais que podem ser solicitados para o dia da avaliação, de acordo com o contexto:  ⃝ Acesso facilitado em função de dificuldade de locomoção ou uso de cadeira de roda. ⃝ Mesa adequada a uma cadeira de rodas. ⃝ Cadeira e mesa adequadas à minha estatura ou amputação. ⃝ Realiz",0.038,34.145,1630,372,1.0,0.9934098778836188,0.9999999999,1.0,0.4794004946263669
llama3,llama3,Quantas vagas são destinadas à reserva de vagas para escolas públicas?,Pelo menos 50% das vagas totais de cada curso são reservadas exclusivamente para estudantes egressos de escolas públicas.,"A resposta está no contexto. Segundo o item 4.1.3, as vagas reservadas para estudantes de escola pública serão divididas em:  * C9 – estudante de escola pública; * C5 – estudante de escola pública e de baixa renda; * C7 – estudante de escola pública e autodeclarado preto, pardo, indígena ou quilombo",0.039,30.406,1714,249,1.0,0.0,0.0,0.0,0.2170187269857194
llama3,llama3,O que define se posso concorrer como egresso de escola pública?,É elegível o candidato que comprovar ter cursado integralmente todo o Ensino Fundamental (para cursos técnicos) ou todo o Ensino Médio (para cursos superiores) em instituições públicas de ensino.,"A pergunta é bem clara!  Segundo o contexto, para concorrer como egresso de escola pública, você precisa ter cursado integralmente o Ensino Médio em escola pública, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo.",0.036,20.653,1513,64,0.3333333333333333,0.0,0.9999999999,1.0,0.5894187707180134
llama3,llama3,"Se estudei com bolsa integral em escola particular, posso concorrer às vagas reservadas?","Não. Quem estudou em escola particular, mesmo que sob a condição de bolsista integral, não possui o direito de concorrer às cotas destinadas a escolas públicas.",Não encontrei essa informação nos documentos.,0.037,19.706,1625,11,0.0,0.0,0.9999999999,1.0,0.2003907996983427
llama3,llama3,Como funciona a comprovação de renda para as cotas destinadas à baixa renda?,"A comprovação de renda é baseada nos dados do candidato cadastrados no CadÚnico, exigindo-se a apresentação do Extrato de Consulta Completa.","A comprovação de renda para as cotas destinadas à baixa renda é feita por meio da apresentação dos documentos de renda, como descrito na tabela de documentação exigida para matrícula em cotas.",0.042,22.025,1677,53,1.0,0.98329841448027,0.0,0.0,0.2200601330510166
llama3,llama3,"O que são as vagas destinadas ao grupo PPIQ (Pretos, Pardos, Indígenas e Quilombolas)?","São as cotas voltadas para candidatos egressos de escola pública que se autodeclarem Pretos, Pardos, Indígenas ou Quilombolas.","As vagas destinadas ao grupo PPIQ (Pretos, Pardos, Indígenas e Quilombolas) são as seguintes:  * Cota 2: Pessoa com Deficiência (PcD) que tenha cursado integralmente o Ensino Fundamental (Cursos Técnicos) ou Ensino Médio (Cursos de Graduação) em escola pública, autodeclarada/autodeclarado negra/negr",0.036,34.651,1718,355,0.9090909090909092,0.9333937934173532,0.9999999999,1.0,0.673198805991505
llama3,llama3,Quem pode concorrer na Cota 10 (destinada a Pessoas com Deficiência - PcD)?,"A Cota 10 (C10) é reservada exclusivamente para Pessoas com Deficiência (PcD), independentemente de renda ou de terem estudado em escola pública.",Não encontrei essa informação nos documentos.,0.038,21.818,1780,11,0.0,0.0,0.9999999999,0.0,0.2009302162503614
llama3,llama3,O que acontece se as vagas PcD não forem preenchidas por falta de candidatos?,"As vagas reservadas a PcD que não forem preenchidas por falta de candidatos são remanejadas para outras cotas ou destinadas ao Acesso Universal (Cota 1), dependendo da ordem descrita no edital.",Não encontrei essa informação nos documentos.,0.04,20.569,1693,11,1.0,0.0,0.0,0.0,0.1996525457836241
llama3,llama3,O que o candidato aprovado por cota de escola pública precisa assinar na matrícula?,O candidato aprovado por cota de escola pública deve assinar eletronicamente a Declaração de Não Ter Estudado em Escolas Particulares.,Não encontrei essa informação nos documentos.,0.038,19.993,1646,11,0.0,0.0,0.9999999999,0.0,0.2022389761010152
llama3,llama3,Quais documentos específicos devem ser enviados por candidatos indígenas aprovados?,É necessário anexar a Autodeclaração de membro de Comunidade Indígena (Anexo VII/IX) junto ao RANI ou à Declaração de Membro assinada por liderança da comunidade indígena (Anexo VIII/X).,Os documentos específicos que devem ser enviados por candidatos indígenas aprovados são:  * Autodeclaração de membro de Comunidade indígena (Anexo VII); * Registro Administrativo de Nascimento de Indígena (RANI); ou * Declaração de Membro de Comunidade Indígena pela Liderança,0.037,23.753,1730,82,0.6666666666666666,1.0,0.9999999999,1.0,0.6581407805929194
llama3,llama3,Qual o documento necessário para candidatos que concorrem a vagas reservadas a Quilombolas?,O candidato deve enviar a Declaração de pertencimento quilombola (Anexo IX/XI) assinada por 3 lideranças (com cópias de seus documentos) e o documento de reconhecimento emitido pela Fundação Cultural Palmares.,A declaração de pertencimento à Comunidade Quilombola (Anexo IX) assinado por 3 (três) lideranças da Comunidade Quilombola a qual o candidato pertence e documento oficial de identificação com foto e assinatura (frente e verso) de cada uma das três lideranças que assinarem a declaração de pertencimen,0.036,23.754,1689,92,0.75,0.9342344610568664,0.9999999999,1.0,0.6117567184810697
llama3,llama3,"O que acontece se eu enviar documentos apagados, cortados ou incompletos?","O candidato que enviar documentação ilegível, rasurada ou incompleta terá sua matrícula indeferida automaticamente.",Não encontrei essa informação nos documentos.,0.036,19.714,1627,11,0.0,0.0,0.9999999999,1.0,0.2116145297586301
llama3,llama3,E se a escola ainda não tiver emitido meu Certificado de Conclusão na data da matrícula?,"É aceito o envio de uma Declaração provisória de provável conclusão emitida pela escola. A matrícula será homologada de forma condicional, devendo o certificado oficial ser apresentado na data limite estabelecida.",Não encontrei essa informação nos documentos.,0.041,18.428,1524,11,0.0,0.0,0.9999999999,1.0,0.1961679163484012
llama3,llama3,O que é o processo de Heteroidentificação?,É o procedimento presencial de verificação para confirmar a veracidade da autodeclaração prestada por candidatos pretos ou pardos.,Não encontrei essa informação nos documentos.,0.037,20.362,1669,11,0.0,0.0,0.9999999999,1.0,0.2044043518551922
llama3,llama3,Quais são os critérios que a banca utiliza para avaliar o candidato?,"A banca baseia-se exclusivamente nos critérios fenotípicos (características físicas visíveis do candidato, tais como traços faciais, cabelo e cor da pele).",Não encontrei essa informação nos documentos.,0.036,21.794,1772,11,0.5,0.0,0.0,0.0,0.2046105620680125
llama3,llama3,Posso levar fotos ou a minha certidão de nascimento para provar minha ascendência?,"Não. Fotos antigas, documentos civis ou histórico de herança genética familiar de parentes não são considerados na avaliação da banca.",Não encontrei essa informação nos documentos.,0.038,21.421,1762,11,1.0,0.0,0.9999999999,0.0,0.2035243265709975
llama3,llama3,Menores de 18 anos precisam de alguma autorização para filmagem do processo?,"Sim. No ato de matrícula, candidatos menores de 18 anos devem apresentar a Autorização de Uso de Imagem (Anexo VIII/IX) devidamente assinada por seus pais ou responsáveis legais.","Sim, menores de 18 anos precisam de autorização da/do mãe, pai ou responsável para a filmagem do processo. Isso é estabelecido no documento de identidade da pessoa que assinou a autorização (mãe, pai ou responsável da/do menor) no período de 24 de setembro de 2025 a 12 de outubro de 2025.",0.038,23.703,1711,86,0.75,0.981903734788725,0.9999999999,1.0,0.6020292847042121
llama3,llama3,O que ocorre se eu for convocado e não comparecer à banca de heteroidentificação?,"O candidato ausente ou que não tiver sua autodeclaração validada pela banca perde a vaga da cota e é reclassificado para as vagas de Acesso Universal (Cota 1), caso possua classificação suficiente.",Não encontrei essa informação nos documentos.,0.039,19.716,1628,11,0.5,0.0,0.9999999999,0.0,0.2011619544907574
llama3,llama3,Onde são publicadas as listas de classificados e chamadas para matrícula?,"Todas as listas, editais de resultados e convocações são divulgadas na internet, no site oficial de ingressos: ingresso.ifrs.edu.br.","De acordo com os documentos, a publicação das listas de classificados e chamadas para matrícula será realizada no site ingresso.ifrs.edu.br.",0.036,20.43,1609,36,1.0,0.9609186049120484,0.9999999999,1.0,0.6043825747246606
llama3,llama3,"O que é e quem participa da ""Chamada Pública""?","A ""Chamada Pública"" é um chamamento eletrônico ou presencial realizado para preencher vagas que restaram sem matrícula após as etapas regulares, convocando candidatos suplentes por ordem de classificação.","A Chamada Pública é a última chamada para matrícula. Ela ocorre após a primeira chamada para o preenchimento das vagas que ainda não foram ocupadas. Para os cursos que houver a Chamada Pública, participarão todas/todos as/os candidatas/candidatos que ainda não foram chamadas/chamados na primeira cha",0.036,23.92,1594,127,1.0,0.911179217896098,0.9999999999,1.0,0.5010408323414943
llama3,llama3,Ter o nome listado na Chamada Pública garante a vaga no curso?,Não. Estar na lista de convocados e enviar os documentos na Chamada Pública apenas gera expectativa de direito. O preenchimento ocorre estritamente pela ordem de classificação dos candidatos habilitados até o limite de vagas disponíveis.,Não encontrei essa informação nos documentos.,0.036,12.55,1621,11,1.0,0.0,0.9999999999,1.0,0.1963047481198077
llama3,llama3,Posso manter vínculos ativos de matrícula em mais de um curso de graduação?,Não. É expressamente proibido por lei federal que um estudante ocupe concomitantemente duas vagas de cursos de graduação em quaisquer instituições públicas de ensino superior do país.,Não encontrei essa informação nos documentos.,0.033,19.321,1551,11,0.0,0.0,0.9999999999,1.0,0.1954578142267259
llama3,llama3,"O que acontece se eu for matriculado, mas faltar aos primeiros dias letivos?",O estudante regularmente matriculado que faltar aos primeiros dias letivos (conforme limite estipulado em edital) sem justificativa formal de ausência aceita pelo campus terá sua matrícula cancelada por abandono.,"Se você for matriculado, mas faltar aos primeiros dias letivos, a sua matrícula será cancelada, exceto para os ingressantes por transferência ou ingresso de diplomado. Isso está estabelecido no Art. 115 da Resolução do CONSUP/IFRS nº 01/2024 (ver item 20.1).",0.037,22.726,1647,81,1.0,0.9700411601292908,0.9999999999,1.0,0.5274675463405627
llama3,llama3,É obrigatório possuir conta no portal gov.br para se inscrever?,"Sim, o acesso ao sistema de inscrições exige uma conta ativa no portal gov.br.","Sim. A/o candidata/candidato, ao acessar o sistema de inscrição do IFRS, será direcionado ao portal gov.br para autenticar-se com seu CPF e senha. Caso ainda não tenha cadastro no portal, ao digitar o CPF na página de login, a/o candidata/candidato será redirecionado para realizar o cadastro.",0.037,22.176,1578,83,1.0,0.8655942271574047,0.9999999999,1.0,0.776665505807373
llama3,llama3,Qual nível de conta gov.br é exigido para a inscrição?,"Geralmente são aceitas contas níveis bronze, prata ou ouro para o acesso básico.",Não encontrei essa informação nos documentos.,0.039,17.254,1697,11,1.0,0.0,0.0,0.0,0.2025141774619695
llama3,llama3,Posso usar o CPF dos meus pais para fazer a minha inscrição?,"Não, a inscrição deve ser feita obrigatoriamente com o CPF do próprio candidato.",Não encontrei essa informação nos documentos.,0.038,19.894,1640,11,1.0,0.0,0.9999999999,1.0,0.2074034447417086
llama3,llama3,O que fazer se eu esquecer a senha da minha conta gov.br?,Você deve recuperar a senha diretamente na plataforma gov.br pelas opções de recuperação.,Não encontrei essa informação nos documentos.,0.037,19.311,1561,11,1.0,0.0,0.0,0.0,0.2080001081865576
llama3,llama3,Candidatos estrangeiros podem participar do processo seletivo?,"Sim, desde que possuam a documentação legal exigida para permanência no Brasil.","Sim, candidatos estrangeiros podem participar do processo seletivo. Segundo o documento, eles devem apresentar um Registro Nacional de Estrangeiro (RNE); ou o Passaporte com visto de estudante; ou Outro documento que por previsão legal permita que o estrangeiro estude no Brasil.",0.036,23.091,1713,71,0.75,0.9319213205944816,0.9999999999,1.0,0.9635389252819162
llama3,llama3,Qual documento de identidade é aceito para candidatos estrangeiros?,O Registro Nacional de Estrangeiro (RNE) ou a Carteira de Registro Nacional Migratório (CRNM).,O documento equivalente para candidatos estrangeiros é o Registro Nacional de Estrangeiro (RNE); ou o Passaporte com visto de estudante; ou Outro documento que por previsão legal permita que o estrangeiro estude no Brasil.,0.036,24.032,1823,56,1.0,0.9200755727423292,0.9999999999,0.0,0.5237351881516982
llama3,llama3,É permitido o uso de nome social durante o processo seletivo?,"Sim, candidatos travestis e transexuais podem solicitar o uso de nome social.","Sim. De acordo com o Anexo VIII, é possível solicitar o uso do Nome Social em sua inscrição no Processo Seletivo 2026/1 do IFRS, desde que seja preenchido e assinado o formulário juntamente com a mãe, pai ou responsável pela/pelo menor. Além disso, é necessário encaminhar o formulário para o e-mail ",0.037,23.871,1501,150,1.0,0.894079796370285,0.9999999999,1.0,0.4924465943535071
llama3,llama3,Como solicito a inclusão do meu nome social no cadastro?,A solicitação deve ser feita durante o preenchimento do formulário de inscrição.,"Para solicitar a inclusão do seu nome social no cadastro, você pode acessar o formulário ANEXO XV SOLICITAÇÃO DE USO DE NOME SOCIAL PARA MENOR DE IDADE na página https://cta.ifrs.edu.br/ps-formularios/formulario-nome-social-16/. Lembre-se de que, se você for menor de 18 anos, é necessário ter autori",0.042,15.774,1613,95,1.0,0.9659876871665758,0.9999999999,1.0,0.2044946418510668
llama3,llama3,O IFRS envia e-mails de confirmação após a conclusão da inscrição?,"Sim, o sistema envia confirmações automáticas para o e-mail cadastrado.",Não encontrei essa informação nos documentos.,0.038,19.458,1608,11,1.0,0.0,0.0,0.0,0.1987650931772184
llama3,llama3,O que devo fazer se não receber o e-mail de confirmação?,Verifique a caixa de spam ou acesse o sistema para confirmar o status da inscrição.,Não encontrei essa informação nos documentos.,0.037,19.337,1566,11,1.0,0.0,0.0,0.0,0.2011401200556522
llama3,llama3,Qual é a validade exigida para o documento de identidade (RG)?,O RG deve estar legível e permitir a identificação clara e atualizada do candidato.,Não encontrei essa informação nos documentos.,0.037,21.805,1774,11,1.0,0.0,0.0,1.0,0.2055980230031866
llama3,llama3,CNH (Carteira Nacional de Habilitação) é aceita como identificação?,"Sim, a CNH dentro da validade é um documento de identificação oficial aceito.","Sim, a Carteira Nacional de Habilitação (CNH) é aceita como documento de identificação com foto, pois está listada no item II do inciso VI do item 9.10 ou 8.10.",0.036,14.9,1699,50,0.6666666666666666,0.9707159246894176,0.9999999999,1.0,0.728694994379366
llama3,llama3,Posso usar a certidão de nascimento no lugar do RG para a matrícula?,"Não, a certidão de nascimento não substitui o documento de identidade com foto.",Não encontrei essa informação nos documentos.,0.037,20.191,1667,11,0.0,0.0,0.9999999999,1.0,0.2127167617345239
llama3,llama3,Documentos digitais oficiais (como e-Título) são válidos no processo?,"Sim, documentos digitais oficiais com QR Code de validação normalmente são aceitos.",Não encontrei essa informação nos documentos.,0.037,20.373,1669,11,1.0,0.0,0.9999999999,0.0,0.2073835447895226
llama3,llama3,Cópias autenticadas em cartório substituem o envio online dos originais?,"Não, o envio deve ser feito digitalizando os documentos originais diretamente no sistema.",Não encontrei essa informação nos documentos.,0.037,21.418,1758,11,1.0,0.0,0.0,0.0,0.2096796811624113
llama3,llama3,Preciso enviar fotos 3x4 no momento da pré-matrícula?,A necessidade de foto 3x4 depende das orientações específicas do edital de matrícula.,Não encontrei essa informação nos documentos.,0.036,20.765,1714,11,0.0,0.0,0.9999999999,1.0,0.2021189441866249
llama3,llama3,Existe limite de idade máximo para ingressar nos cursos subsequentes?,Não há limite máximo de idade para ingressar nos cursos técnicos subsequentes.,"Sim, existe um limite de idade mínimo para ingressar nos cursos subsequentes: ter no mínimo 18 (dezoito) anos completos na data da matrícula.",0.037,19.509,1528,38,0.5,0.977569841805566,0.9999999999,1.0,0.2244697103303035
llama3,llama3,Existe idade mínima para os cursos superiores de graduação?,"Não há limite de idade, mas é necessário ter concluído o Ensino Médio.",Não encontrei essa informação nos documentos.,0.037,15.152,1513,11,1.0,0.0,0.9999999999,0.0,0.2121879440972472
llama3,llama3,O que é o período de interposição de recursos?,É o prazo oficial para contestar resultados preliminares ou decisões do processo.,Não encontrei essa informação nos documentos.,0.04,21.411,1761,11,0.0,0.0,0.9999999999,1.0,0.2045231300865125
llama3,llama3,Como devo enviar um recurso contra o resultado preliminar?,Os recursos devem ser submetidos exclusivamente pelo sistema eletrônico de ingresso.,"De acordo com os documentos, você deve realizar o recurso pelo sistema de Pré-Matrícula. O link do sistema será disponibilizado no site ingresso.ifrs.edu.br.",0.036,22.085,1717,40,0.6666666666666666,0.8861414358268186,0.9999999999,1.0,0.4609381736895491
llama3,llama3,Posso enviar recursos por e-mail diretamente ao campus?,"Não, recursos enviados por e-mail fora do sistema oficial não são analisados.","Sim, é possível enviar recursos por e-mail diretamente ao campus. Segundo o item 8.1.2, você pode enviar um e-mail para o campus onde pretende realizar a prova no período de 24 de setembro de 2025 a 12 de outubro de 2025 solicitando o agendamento de atendimento on-line.",0.036,21.848,1548,76,0.8,0.9520368711726412,0.9999999999,1.0,0.2098773490359205
llama3,llama3,Qual é o prazo padrão para análise e resposta dos recursos?,O prazo exato de resposta está previsto no cronograma oficial do edital.,Não encontrei essa informação nos documentos.,0.036,22.654,1848,11,1.0,0.0,0.9999999999,1.0,0.2032782231357607
