branch,modelo,pergunta,resposta_esperada,resposta_gerada,tempo_retrieval_s,tempo_llm_s,tokens_entrada,tokens_saida,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
qwen3,qwen3:0.6b,Como deve ser efetuado o pagamento da taxa de inscrição?,"O pagamento deve ser realizado por meio de boleto bancário gerado ao final da inscrição, pagável na rede bancária ou via internet banking.","A taxa de inscrição deve ser realizada até o dia 13 de outubro de 2025. Se for necessário, o pagamento deve ser realizado no último dia, informando o horário limite imposto pelo banco para o processo no mesmo dia. O sistema oferece uma opção de pagamento bancário, e a confirmação da inscrição só oco",0.032,5.917,1570,401,1.0,0.9198156921910112,0.9999999999,1.0,0.21601226572711896
qwen3,qwen3:0.6b,Até quando posso pagar a taxa de inscrição?,O boleto deve ser pago impreterivelmente até o prazo limite definido no cronograma oficial do edital correspondente.,Responda: Até o dia 13 de outubro de 2025.,0.03,6.17,1609,449,1.0,0.0,0.9999999999,1.0,0.21015280798892425
qwen3,qwen3:0.6b,Posso modificar os dados da minha inscrição (como a opção de curso ou campus) após concluí-la?,"Sim, no entanto, após a finalização da inscrição, qualquer alteração exige que o candidato realize uma nova inscrição dentro do prazo regulamentar para que os novos dados sejam computados.",Não encontrei essa informação nos documentos.,0.032,3.831,1536,185,0.0,0.0,0.9999999999,1.0,0.2042637652842807
qwen3,qwen3:0.6b,É possível me inscrever em mais de um curso no mesmo edital do IFRS?,Não. É permitido realizar apenas uma única inscrição por candidato em cada edital.,Não encontrei essa informação nos documentos.,0.033,4.31,1600,221,0.0,0.0,0.9999999999,1.0,0.19889481705557124
qwen3,qwen3:0.6b,Há devolução do valor pago na taxa de inscrição se eu desistir de participar?,"Não. O valor pago na taxa de inscrição não é reembolsável sob nenhuma circunstância, exceto se houver cancelamento do certame por parte do IFRS.",Não encontrei essa informação nos documentos.,0.033,4.031,1602,190,0.0,0.0,0.9999999999,1.0,0.20203240366286468
qwen3,qwen3:0.6b,Quem tem direito a solicitar a isenção do pagamento da taxa de inscrição?,"Têm direito à isenção os candidatos com renda familiar bruta mensal de até 1 salário mínimo per capita (R$ 1.412,00) que estejam regularmente registrados no CadÚnico como baixa renda.","A pessoa que tem direito a solicitar a isenção do pagamento da taxa de inscrição é aqueles que são cadastrados no CadÚnico como candidatos da família de baixa renda, com renda mensal até R$1.518,00.",0.032,4.739,1550,274,1.0,0.9999999999999999,0.9999999999,0.0,0.7415122925447287
qwen3,qwen3:0.6b,O cadastro do CadÚnico precisa ter alguma atualização recente?,Sim. O cadastro do candidato no CadÚnico deve estar obrigatoriamente atualizado nos últimos 2 anos.,"Sim, o cadastro do CadÚnico precisa ser atualizado nos últimos 2 anos para ser aceito.",0.033,4.839,1735,241,1.0,0.9392795973299921,0.9999999999,1.0,0.9891079615343521
qwen3,qwen3:0.6b,Onde realizo a solicitação de isenção de taxa?,"A solicitação deve ser realizada exclusivamente via internet, na página de ingressos do IFRS (ingresso.ifrs.edu.br).","Onde realizo a solicitação de isenção de taxa é:   1. **No site CadÚnico (https://cadunico.dataprev.gov.br)**, após logar com o gov.br e seguir as instruções.   2. **No site ingresso.ifrs.edu.br**.    Resposta: No site CadÚnico (https://cadunico.dataprev.gov.br) e no site ingresso.ifrs.edu.br.",0.031,4.579,1507,271,0.6666666666666666,0.9736457226979236,0.9999999999,1.0,0.5143637624044919
qwen3,qwen3:0.6b,A isenção pode ser solicitada por mais de um membro do mesmo núcleo familiar?,"Sim. A isenção é um benefício de caráter estritamente individual, e cada integrante da mesma família que deseja concorrer deve fazer a sua própria solicitação.","Sim, a isenção pode ser solicitada por mais de um membro do mesmo núcleo familiar, conforme mencionado no contexto. Cada membro da família pode solicitar a isenção individualmente, garantindo que o CPF seja o mesmo utilizado para a inscrição no Processo Seletivo.",0.032,4.541,1513,268,1.0,0.9568352307795122,0.9999999999,1.0,0.6637559223777424
qwen3,qwen3:0.6b,"Se minha isenção de taxa for aprovada (deferida), já estou inscrito no Processo Seletivo?","Não. O candidato que teve a isenção aceita deve, obrigatoriamente, entrar no sistema e realizar a inscrição no curso desejado para gerar o comprovante de isento.","Não encontrei essa informação nos documentos. A isenção de taxa é deferida apenas se a solicitação for aceita, mas não há relação direta entre a aplicação e a deferência.",0.032,5.144,1554,314,0.6666666666666666,0.0,0.9999999999,1.0,0.5961818181479033
qwen3,qwen3:0.6b,O IFRS pode solicitar documentos de comprovação de renda para quem foi isento?,"Sim. O IFRS pode conferir e auditar as informações prestadas, e o candidato que prestar declarações falsas está sujeito a responder legalmente e ser eliminado do processo.",Não encontrei essa informação nos documentos.,0.032,4.756,1517,291,1.0,0.0,0.9999999999,1.0,0.19584245625632093
qwen3,qwen3:0.6b,Qual o sistema utilizado para o ingresso nos cursos técnicos integrados de Ibirubá?,O sistema de ingresso para os cursos técnicos integrados em Ibirubá é realizado por meio de Exame de Seleção (prova objetiva presencial).,"O sistema utilizado para o ingresso nos cursos técnicos integrados de Ibirubá é o processo seletivo, que envolve inscrições, provas e reservas conforme detalhado no contexto fornecido.",0.032,4.873,1806,230,0.8,0.9820434324857373,0.9999999999,1.0,0.5724581760218694
qwen3,qwen3:0.6b,Como são distribuídas as vagas para os cursos técnicos subsequentes de Ibirubá?,As vagas da modalidade subsequente são preenchidas por meio de Sorteio Público ou classificação pela nota do ENEM.,Não encontrei essa informação nos documentos.,0.031,5.618,1831,300,0.0,0.0,0.9999999999,1.0,0.20385303073870198
qwen3,qwen3:0.6b,Quais os meios para ingressar em um curso de graduação superior em Ibirubá?,Os ingressos para os cursos superiores de graduação em Ibirubá ocorrem via Exame de Seleção (prova com redação) ou utilizando a nota do ENEM.,A resposta é: o portal gov.br.,0.033,4.501,1730,203,0.0,0.8014473348365193,0.9999999999,1.0,0.20405840803642125
qwen3,qwen3:0.6b,"Se eu escolher o ENEM para a graduação, posso usar notas de ""treineiro""?","Não. As notas do ENEM obtidas na condição de ""treineiro"" não são validadas para a classificação de vagas.",Não encontrei essa informação nos documentos.,0.031,4.458,1591,235,1.0,0.0,0.9999999999,1.0,0.2014276403926601
qwen3,qwen3:0.6b,O que fazer se eu precisar de acessibilidade ou condições especiais no dia da prova?,O candidato deve indicar sua necessidade no Formulário de Solicitação de Condição Especial (Anexo II/IV/V) disponível no sistema no momento da inscrição.,"Se precisar de acessibilidade ou condições especiais no dia da prova, você pode assinalar as condições listadas no contexto:   **Deficiência Física**   **Surdez**   **Deficiência Auditiva (baixa audição)**   **Cegueira**   **Baixa Visão**   **Visão Monocular**   **Surdocegueira**   **Deficiência Int",0.032,9.634,1570,777,1.0,0.0,0.9999999999,1.0,0.587836216928916
qwen3,qwen3:0.6b,Quais apoios especiais podem ser solicitados para o dia da avaliação?,"Podem ser solicitados auxílios como tempo adicional de prova, apoio de ledores ou transcritores, salas de fácil acesso e atendimento específico para lactantes.",Não encontrei essa informação nos documentos.,0.032,6.674,1620,458,0.0,0.0,0.9999999999,1.0,0.19923318449095298
qwen3,qwen3:0.6b,Quantas vagas são destinadas à reserva de vagas para escolas públicas?,Pelo menos 50% das vagas totais de cada curso são reservadas exclusivamente para estudantes egressos de escolas públicas.,Não encontrei essa informação nos documentos.,0.033,4.296,1718,185,0.0,0.0,0.0,0.0,0.2034506147316154
qwen3,qwen3:0.6b,O que define se posso concorrer como egresso de escola pública?,É elegível o candidato que comprovar ter cursado integralmente todo o Ensino Fundamental (para cursos técnicos) ou todo o Ensino Médio (para cursos superiores) em instituições públicas de ensino.,"O que define se posso concorrer como egresso de escola pública é a educação integral e o renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo - 0 vagas, além de ser autodeclarado negra/negra ou indígena, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo - 0",0.033,5.863,1512,406,0.5,0.905977884582109,0.9999999999,1.0,0.2162619484601071
qwen3,qwen3:0.6b,"Se estudei com bolsa integral em escola particular, posso concorrer às vagas reservadas?","Não. Quem estudou em escola particular, mesmo que sob a condição de bolsista integral, não possui o direito de concorrer às cotas destinadas a escolas públicas.","Sim, se estudei com bolsa integral em escola particular, posso concorrer às vagas reservadas, conforme o contexto mencionado. O texto afirma que candidatos que estudaram em escolas particulares, mesmo que com bolsas, podem concorrer às vagas reservadas, independentemente das suas origens.",0.031,5.221,1644,302,0.0,1.0000000000000002,0.9999999999,1.0,0.2278035935903349
qwen3,qwen3:0.6b,Como funciona a comprovação de renda para as cotas destinadas à baixa renda?,"A comprovação de renda é baseada nos dados do candidato cadastrados no CadÚnico, exigindo-se a apresentação do Extrato de Consulta Completa.",A comprovação de renda para as cotas destinadas à baixa renda envolve fornecer documentos como a declaração de renda (RANI ou declaração de liderança indígena) e a avaliação socioeconômica. O processo de documentação segue a ordem fornecida nos documentos: C2 (para pessoas com deficiência) é a prime,0.032,7.518,1672,534,0.42857142857142855,0.9471330587792511,0.0,0.0,0.2087533627034218
qwen3,qwen3:0.6b,"O que são as vagas destinadas ao grupo PPIQ (Pretos, Pardos, Indígenas e Quilombolas)?","São as cotas voltadas para candidatos egressos de escola pública que se autodeclarem Pretos, Pardos, Indígenas ou Quilombolas.","As vagas destinadas ao grupo PPIQ (Pretos, Pardos, Indígenas e Quilombolas) são as cotações mencionadas em C3 e C4, que envolvem candidatos/candidatos com renda familiar igual ou inferior a 1 salário mínimo, autodeclarados/autodeclarados negros/negros, indígenas ou quilombolas, com cursamento integr",0.032,7.782,1718,546,0.42857142857142855,0.9260672830201157,0.9999999999,1.0,0.7275892261326412
qwen3,qwen3:0.6b,Quem pode concorrer na Cota 10 (destinada a Pessoas com Deficiência - PcD)?,"A Cota 10 (C10) é reservada exclusivamente para Pessoas com Deficiência (PcD), independentemente de renda ou de terem estudado em escola pública.",Responda: Acesso Universal e Reserva de Vagas.,0.033,6.502,1781,399,1.0,0.0,0.0,0.0,0.20843725248875639
qwen3,qwen3:0.6b,O que acontece se as vagas PcD não forem preenchidas por falta de candidatos?,"As vagas reservadas a PcD que não forem preenchidas por falta de candidatos são remanejadas para outras cotas ou destinadas ao Acesso Universal (Cota 1), dependendo da ordem descrita no edital.",Não encontrei essa informação nos documentos.,0.033,4.051,1694,165,0.0,0.0,0.9999999999,0.0,0.19965254578362418
qwen3,qwen3:0.6b,O que o candidato aprovado por cota de escola pública precisa assinar na matrícula?,O candidato aprovado por cota de escola pública deve assinar eletronicamente a Declaração de Não Ter Estudado em Escolas Particulares.,"O candidato aprovado por cota de escola pública precisa assinar a documentação exigida para a matrícula, que inclui:   - A documentação comprovação da educação pública (certificado ou histórico escolar) e   - A documentação comprovação da renda familiar (com base nos requisitos estabelecidos no Edit",0.032,6.759,1631,468,0.8,0.9647767403229947,0.0,0.0,0.22460378974622217
qwen3,qwen3:0.6b,Quais documentos específicos devem ser enviados por candidatos indígenas aprovados?,É necessário anexar a Autodeclaração de membro de Comunidade Indígena (Anexo VII/IX) junto ao RANI ou à Declaração de Membro assinada por liderança da comunidade indígena (Anexo VIII/X).,"Responda: Anexo VII, Registro Administrativo de Nascimento de Indígena (RANI), e Declaração de Membro de Comunidade Indígena pela Liderança.",0.032,5.607,1723,324,1.0,0.0,0.9999999999,1.0,0.796097996682882
qwen3,qwen3:0.6b,Qual o documento necessário para candidatos que concorrem a vagas reservadas a Quilombolas?,O candidato deve enviar a Declaração de pertencimento quilombola (Anexo IX/XI) assinada por 3 lideranças (com cópias de seus documentos) e o documento de reconhecimento emitido pela Fundação Cultural Palmares.,O documento necessário para candidatos que concorrem a vagas reservadas a Quilombolas é:   - **Anexo X** (Declaração de Pertencimento à Comunidade Quilombola)   - **Anexo XIV** (Declaração de Pertencimento à Comunidade Quilombola)   - **Extrato de Consulta Completa** (emitido no site [cadunico.datap,0.032,6.146,1689,386,0.5,0.99430234357179,0.9999999999,1.0,0.22653133231206368
qwen3,qwen3:0.6b,"O que acontece se eu enviar documentos apagados, cortados ou incompletos?","O candidato que enviar documentação ilegível, rasurada ou incompleta terá sua matrícula indeferida automaticamente.",Não encontrei essa informação nos documentos.,0.038,3.691,1630,140,0.0,0.0,0.9999999999,1.0,0.21161452975863013
qwen3,qwen3:0.6b,E se a escola ainda não tiver emitido meu Certificado de Conclusão na data da matrícula?,"É aceito o envio de uma Declaração provisória de provável conclusão emitida pela escola. A matrícula será homologada de forma condicional, devendo o certificado oficial ser apresentado na data limite estabelecida.",Não encontrei essa informação nos documentos.,0.032,4.226,1502,230,0.0,0.0,0.9999999999,1.0,0.19616791634840128
qwen3,qwen3:0.6b,O que é o processo de Heteroidentificação?,É o procedimento presencial de verificação para confirmar a veracidade da autodeclaração prestada por candidatos pretos ou pardos.,"O processo de Heteroidentificação envolve comparecer ao local descrito na convocação, apresentar o documento de identificação com foto, e verificar a autodeclaração online conforme o cronograma fornecido. Para o curso Técnico em Multimeios Didáticos na modalidade EaD do campus Osório, a verificação ",0.031,6.347,1687,409,1.0,0.9091391897820292,0.9999999999,1.0,0.36355639803817535
qwen3,qwen3:0.6b,Quais são os critérios que a banca utiliza para avaliar o candidato?,"A banca baseia-se exclusivamente nos critérios fenotípicos (características físicas visíveis do candidato, tais como traços faciais, cabelo e cor da pele).","C3: Candidata/Candidato que tenha cursado integralmente o Ensino Médio em escola pública, autodeclarada/autodeclarado negra/negro (preta/preto, parda/pardo) ou indígena (PPI), com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo - 1 vagas;   C4: Pessoa com Deficiência (PcD) que",0.033,12.897,1772,1024,0.9090909090909091,0.0,0.0,0.0,0.20782210306227455
qwen3,qwen3:0.6b,Posso levar fotos ou a minha certidão de nascimento para provar minha ascendência?,"Não. Fotos antigas, documentos civis ou histórico de herança genética familiar de parentes não são considerados na avaliação da banca.","Sim, você pode apresentar a sua certidão de nascimento para provar sua ascendência, conforme exigido pelo processo seletivo.",0.033,5.132,1751,263,0.0,0.9192561813052822,0.0,0.0,0.21771693174515988
qwen3,qwen3:0.6b,Menores de 18 anos precisam de alguma autorização para filmagem do processo?,"Sim. No ato de matrícula, candidatos menores de 18 anos devem apresentar a Autorização de Uso de Imagem (Anexo VIII/IX) devidamente assinada por seus pais ou responsáveis legais.",Não encontrei essa informação nos documentos.,0.033,5.229,1734,277,0.0,0.0,0.9999999999,1.0,0.1945896868196755
qwen3,qwen3:0.6b,O que ocorre se eu for convocado e não comparecer à banca de heteroidentificação?,"O candidato ausente ou que não tiver sua autodeclaração validada pela banca perde a vaga da cota e é reclassificado para as vagas de Acesso Universal (Cota 1), caso possua classificação suficiente.","Se você for convocado e não comparecer à banca de heteroidentificação, não haverá resultado final. A candidata/candidato que não confirmar a autodeclaração racial pela Comissão de Heteroidentificação poderá entrar com recurso dentro do prazo indicado no cronograma.",0.032,4.674,1644,243,0.6666666666666666,0.978227141098134,0.9999999999,0.0,0.6665601340134643
qwen3,qwen3:0.6b,Onde são publicadas as listas de classificados e chamadas para matrícula?,"Todas as listas, editais de resultados e convocações são divulgadas na internet, no site oficial de ingressos: ingresso.ifrs.edu.br.",Onde são publicadas as listas de classificados e chamadas para matrícula é no site **ingresso.ifrs.edu.br**.,0.033,4.813,1621,263,1.0,0.9650907332923817,0.9999999999,1.0,0.4805858644374536
qwen3,qwen3:0.6b,"O que é e quem participa da ""Chamada Pública""?","A ""Chamada Pública"" é um chamamento eletrônico ou presencial realizado para preencher vagas que restaram sem matrícula após as etapas regulares, convocando candidatos suplentes por ordem de classificação.","A Chamada Pública é a última chamada para matrícula, participando todas as candidatas/candidatos que ainda não foram chamadas na primeira chamada (suplentes) e aquelas que foram reclassificados para o acesso universal (C1).",0.033,5.189,1600,311,1.0,0.9140697706862015,0.9999999999,1.0,0.5650493494790494
qwen3,qwen3:0.6b,Ter o nome listado na Chamada Pública garante a vaga no curso?,Não. Estar na lista de convocados e enviar os documentos na Chamada Pública apenas gera expectativa de direito. O preenchimento ocorre estritamente pela ordem de classificação dos candidatos habilitados até o limite de vagas disponíveis.,Não encontrei essa informação nos documentos.,0.032,3.841,1636,238,1.0,0.0,0.9999999999,1.0,0.1963047481198077
qwen3,qwen3:0.6b,Posso manter vínculos ativos de matrícula em mais de um curso de graduação?,Não. É expressamente proibido por lei federal que um estudante ocupe concomitantemente duas vagas de cursos de graduação em quaisquer instituições públicas de ensino superior do país.,Não encontrei essa informação nos documentos.,0.033,5.615,1580,358,0.0,0.0,0.9999999999,1.0,0.19545781422672592
qwen3,qwen3:0.6b,"O que acontece se eu for matriculado, mas faltar aos primeiros dias letivos?",O estudante regularmente matriculado que faltar aos primeiros dias letivos (conforme limite estipulado em edital) sem justificativa formal de ausência aceita pelo campus terá sua matrícula cancelada por abandono.,"Se você for matriculado mas faltar aos primeiros dias letivos do curso, o direito à vaga será cancelado, exceto para os ingressantes por transferência ou ingresso de diplomado. A inscrição será considerada invalida caso haja irregularidades ou falsidades nas declarações ou documentos eletrônicos env",0.032,4.669,1693,232,0.8333333333333334,0.9661887531894255,0.9999999999,1.0,0.5007424370620455
qwen3,qwen3:0.6b,É obrigatório possuir conta no portal gov.br para se inscrever?,"Sim, o acesso ao sistema de inscrições exige uma conta ativa no portal gov.br.","Sim, é obrigatório possuir conta no portal gov.br para se inscrever no processo seletivo do IFRS. Caso ainda não tenha cadastro no portal, ao digitar o CPF na página de login, a/o candidata/candidato será redirecionado para realizar o cadastro.",0.032,5.97,1611,252,1.0,0.9555338197067267,0.9999999999,1.0,0.9676406979593897
qwen3,qwen3:0.6b,Qual nível de conta gov.br é exigido para a inscrição?,"Geralmente são aceitas contas níveis bronze, prata ou ouro para o acesso básico.",Não encontrei essa informação nos documentos.,0.032,4.599,1703,260,1.0,0.0,0.0,0.0,0.2025141774619695
qwen3,qwen3:0.6b,Posso usar o CPF dos meus pais para fazer a minha inscrição?,"Não, a inscrição deve ser feita obrigatoriamente com o CPF do próprio candidato.",Não encontrei essa informação nos documentos.,0.032,4.598,1675,228,1.0,0.0,0.9999999999,1.0,0.20740344474170866
qwen3,qwen3:0.6b,O que fazer se eu esquecer a senha da minha conta gov.br?,Você deve recuperar a senha diretamente na plataforma gov.br pelas opções de recuperação.,Não encontrei essa informação nos documentos.,0.033,3.624,1575,144,1.0,0.0,0.0,0.0,0.20800010818655762
qwen3,qwen3:0.6b,Candidatos estrangeiros podem participar do processo seletivo?,"Sim, desde que possuam a documentação legal exigida para permanência no Brasil.",Não encontrei essa informação nos documentos.,0.031,4.651,1746,218,0.0,0.0,0.9999999999,1.0,0.2071021420716112
qwen3,qwen3:0.6b,Qual documento de identidade é aceito para candidatos estrangeiros?,O Registro Nacional de Estrangeiro (RNE) ou a Carteira de Registro Nacional Migratório (CRNM).,Resposta: Carteira de identidade ou documento equivalente; (__) Documento onde conste o nº do CPF ou Comprovante de Situação Cadastral emitido pela Receita Federal (https://servicos.receita.fazenda.gov.br/servicos/cpf/consultasituacao/consultapublica.asp) (__) Se candidata/candidato estrangeira/estr,0.033,6.338,1823,375,0.6666666666666666,0.0,0.9999999999,0.0,0.21959415221772943
qwen3,qwen3:0.6b,É permitido o uso de nome social durante o processo seletivo?,"Sim, candidatos travestis e transexuais podem solicitar o uso de nome social.","Sim, é permitido o uso de nome social durante o processo seletivo. Para menores de 18 anos, a autorização do responsável legal é necessária.",0.033,4.342,1537,233,1.0,0.971869752657043,0.9999999999,1.0,0.47573680954197933
qwen3,qwen3:0.6b,Como solicito a inclusão do meu nome social no cadastro?,A solicitação deve ser feita durante o preenchimento do formulário de inscrição.,"Se a resposta não estiver no contexto fornecido, diga ""Não encontrei essa informação nos documentos.""    **Resposta:**   Para solicitar a inclusão do seu nome social no cadastro, siga as instruções fornecidas nos documentos:   1. Acesse o site [https://cta.ifrs.edu.br/ps-formularios/formulario-nome-",0.033,7.62,1644,633,0.9,0.9604731127576285,0.9999999999,1.0,0.20858184264947327
qwen3,qwen3:0.6b,O IFRS envia e-mails de confirmação após a conclusão da inscrição?,"Sim, o sistema envia confirmações automáticas para o e-mail cadastrado.",Não encontrei essa informação nos documentos.,0.032,4.89,1647,265,1.0,0.0,0.0,0.0,0.1987650931772184
qwen3,qwen3:0.6b,O que devo fazer se não receber o e-mail de confirmação?,Verifique a caixa de spam ou acesse o sistema para confirmar o status da inscrição.,Não encontrei essa informação nos documentos.,0.032,4.689,1583,261,0.5,0.0,0.0,0.0,0.2011401200556522
qwen3,qwen3:0.6b,Qual é a validade exigida para o documento de identidade (RG)?,O RG deve estar legível e permitir a identificação clara e atualizada do candidato.,Não encontrei essa informação nos documentos.,0.033,5.279,1771,277,1.0,0.0,0.0,1.0,0.20559802300318666
qwen3,qwen3:0.6b,CNH (Carteira Nacional de Habilitação) é aceita como identificação?,"Sim, a CNH dentro da validade é um documento de identificação oficial aceito.","Sim, a Carteira Nacional de Habilitação (CNH) é aceita como identificação válida.",0.032,3.937,1684,234,1.0,0.9794160638427026,0.9999999999,1.0,0.9881742429130294
qwen3,qwen3:0.6b,Posso usar a certidão de nascimento no lugar do RG para a matrícula?,"Não, a certidão de nascimento não substitui o documento de identidade com foto.",Não encontrei essa informação nos documentos.,0.032,6.169,1659,399,0.0,0.0,0.9999999999,1.0,0.21271676173452392
qwen3,qwen3:0.6b,Documentos digitais oficiais (como e-Título) são válidos no processo?,"Sim, documentos digitais oficiais com QR Code de validação normalmente são aceitos.","Sim, documentos digitais oficiais (como e-Título) são válidos no processo, pois devem estar legíveis conforme especificado no Anexo VIII. A validade depende da conformidade com a norma eletrônica, garantindo que as informações sejam acessíveis e autênticas.",0.033,5.703,1653,350,0.2,0.9627609126988822,0.0,0.0,0.5279852367550137
qwen3,qwen3:0.6b,Cópias autenticadas em cartório substituem o envio online dos originais?,"Não, o envio deve ser feito digitalizando os documentos originais diretamente no sistema.","Sim, cópias autenticadas em cartório substituem o envio online dos originais.",0.033,4.392,1786,181,0.0,0.9859386305760098,0.0,0.0,0.22610896658083318
qwen3,qwen3:0.6b,Preciso enviar fotos 3x4 no momento da pré-matrícula?,A necessidade de foto 3x4 depende das orientações específicas do edital de matrícula.,Não encontrei essa informação nos documentos.,0.032,5.295,1716,292,1.0,0.0,0.9999999999,1.0,0.20211894418662496
qwen3,qwen3:0.6b,Existe limite de idade máximo para ingressar nos cursos subsequentes?,Não há limite máximo de idade para ingressar nos cursos técnicos subsequentes.,Não encontrei essa informação nos documentos.,0.033,4.572,1577,247,1.0,0.0,0.9999999999,0.0,0.21180808063600848
qwen3,qwen3:0.6b,Existe idade mínima para os cursos superiores de graduação?,"Não há limite de idade, mas é necessário ter concluído o Ensino Médio.",Não encontrei essa informação nos documentos.,0.031,3.153,1512,139,0.5,0.0,0.9999999999,0.0,0.2121879440972472
qwen3,qwen3:0.6b,O que é o período de interposição de recursos?,É o prazo oficial para contestar resultados preliminares ou decisões do processo.,"O período de interposição de recursos é entre 24 de novembro de 2025 e 27 de novembro de 2025, conforme mencionado nos documentos.",0.031,4.643,1840,197,0.5,0.9424015146845302,0.9999999999,1.0,0.2120550275823052
qwen3,qwen3:0.6b,Como devo enviar um recurso contra o resultado preliminar?,Os recursos devem ser submetidos exclusivamente pelo sistema eletrônico de ingresso.,Não encontrei essa informação nos documentos.,0.031,5.119,1766,261,0.0,0.0,0.9999999999,1.0,0.20587320607739512
